User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
MohdAmirulIrfan,2022-06-24 16:56:29+00:00,0,Twitter for iPhone,before the faculty of economics to management national university malaysia organized by high impact programwill you produce many successful entrepreneurs in,in,faculty economics management national university malaysia organized high impact programwill produce many successful entrepreneur,0.0,0.84,0.16,0.5859,positive
PlanetariumKL,2022-06-24 10:16:46+00:00,11,Twitter Web App,nuclear debate competition between varietyrunorganized by the technology research center stthe will be broadcast live at facebook faculty of science and technology national university malaysia official to ulm programweek,in,nuclear debate competition varietyrunorganized technology research center stthe broadcast live facebook faculty science technology national university malaysia official ulm programweek,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-06-23 14:59:05+00:00,0,Twitter for Android,academic land successful study information country of the lasqamahbersamacreating isiukmkmhatin concerned,in,academic land successful study information country lasqamahbersamacreating isiukmkmhatin concerned,0.0,0.725,0.275,0.5859,positive
SejarahMalaysi1,2022-06-23 07:45:16+00:00,0,IFTTT,today in the history of malaysiamajlis convention first university malaysiasejarah,in,today history malaysiamajlis convention first university malaysiasejarah,0.0,1.0,0.0,0.0,neutral
institutmasa,2022-06-23 03:00:12+00:00,2,Twitter Web App,mass chief executive officer mr april mood main and research analyst khairul syakirin zulkifli made a visit to the center for preaching leadership studies faculty of islamic national university malaysia on ,in,mass chief executive officer mr april mood main research analyst khairul syakirin zulkifli made visit center preaching leadership study faculty islamic national university malaysia ,0.0,1.0,0.0,0.0,neutral
KarierUkm,2022-06-23 01:56:28+00:00,0,Twitter for Android,good news for students and graduates of the national university malaysiaukmkarier in collaboration with ukmcesmed hi she calumny will be organizing career exit to entrepreneurship byrun ,in,good news student graduate national university malaysiaukmkarier collaboration ukmcesmed hi calumny organizing career exit entrepreneurship byrun ,0.0,0.896,0.104,0.4404,positive
ptsl2ukm,2022-06-23 01:41:24+00:00,1,Twitter for Android,it is a pleasure to be informed that the ten peri leaning library national university of malaysia ulm would like invite all sees attend series th lecture presented by big profmerits dr the human azhari at following ruling,in,pleasure informed ten peri leaning library national university malaysia ulm would like invite see attend series th lecture presented big profmerits dr human azhari following ruling,0.0,0.813,0.187,0.7783,positive
ISIUKMofficial,2022-06-23 01:12:10+00:00,0,Twitter for Android,creative club responsive responsiveness dakwah in the development of islaysiasession study commission isiukmwithus,in,creative club responsive responsiveness dakwah development islaysiasession study commission isiukmwithus,0.0,0.671,0.329,0.6597,positive
berita_tular,2022-06-22 01:25:25+00:00,0,berita_tular,national university of malaysia offers vacant jobs let us try to apply,in,national university malaysia offer vacant job let u try apply,0.0,1.0,0.0,0.0,neutral
permata_ukm,2022-06-20 12:19:20+00:00,0,Twitter for Android,may every drop of sweat in raising us be rewarded by godlove life ,in,may every drop sweat raising u rewarded godlove life ,0.129,0.675,0.196,0.2732,positive
permata_ukm,2022-06-20 12:19:19+00:00,0,Twitter for Android,happy future happened in kami from the terengganu student association of university kebangsaan malaysia would like to wish fathers a day all people called dad,in,happy future happened kami terengganu student association university kebangsaan malaysia would like wish father day people called dad,0.0,0.702,0.298,0.836,positive
abimalaysia,2022-06-20 11:47:27+00:00,7,Twitter Web App,singer dinah door dies yearold duniaalmarhumah is a graduate of english language teaching as second tell from university kebangsaan malaysiabacaabimdihatiku move science,in,singer dinah door dy yearold duniaalmarhumah graduate english language teaching second tell university kebangsaan malaysiabacaabimdihatiku move science,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-06-20 10:09:25+00:00,5,Twitter for Android,the national university of malaysia ulm in collaboration with ministry higher education and julia foundation successfully held tula tumour global youth summitlayat world trade centerukmsharing she klgy,in,national university malaysia ulm collaboration ministry higher education julia foundation successfully held tula tumour global youth summitlayat world trade centerukmsharing klgy,0.0,0.89,0.11,0.4939,positive
ditjendikti,2022-06-20 02:07:42+00:00,0,Socio Enterprise,hello insandikti exchange value a,in,hello insandikti exchange value,0.0,0.556,0.444,0.34,positive
abimalaysia,2022-06-19 22:15:39+00:00,0,Twitter Web App,the yearold deceased is a graduate of tells second language teaching from national university malaysiait understood that before becoming an artist he taught english subjects at high school in tula tumour,in,yearold deceased graduate tell second language teaching national university malaysiait understood becoming artist taught english subject high school tula tumour,0.0,1.0,0.0,0.0,neutral
MOHEOfficial,2022-06-18 12:15:21+00:00,9,Twitter for iPhone,march background chreatif relatifsay bath that johoryb dr noraini ahead today has the opportunity to attendstamping part short story competition organized by national university of malaysia ulm and kept,in,march background chreatif relatifsay bath johoryb dr noraini ahead today opportunity attendstamping part short story competition organized national university malaysia ulm kept,0.0,0.909,0.091,0.4215,positive
MHaffiezMNazri,2022-06-17 08:07:44+00:00,0,Instagram,mesarawakmhaffiezmnazrihospital national university of malaysia,in,mesarawakmhaffiezmnazrihospital national university malaysia,0.0,1.0,0.0,0.0,neutral
ISIUKMofficial,2022-06-17 02:26:12+00:00,0,Twitter for Android,speaker had the women of national islamic study hwsikmdihatiisiukmwithusististisaruqusmbersamanummhelwacummusmustititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititi,in,speaker woman national islamic study hwsikmdihatiisiukmwithusististisaruqusmbersamanummhelwacummusmustititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititititi,0.0,1.0,0.0,0.0,neutral
MOHEOfficial,2022-06-16 00:01:09+00:00,2,Twitter for Android,the julia foundation article in collaboration with ministry of higher education and national university malaysia will be organizing plays tula tumour global youth summit on family abuse,in,julia foundation article collaboration ministry higher education national university malaysia organizing play tula tumour global youth summit family abuse,0.135,0.801,0.064,-0.4939,negative
resume_kreatif,2022-06-15 23:21:39+00:00,1,Twitter Web App,empty position at ukmgaji national university of malaysia my rm selangordate close junemohon currently,in,empty position ukmgaji national university malaysia rm selangordate close junemohon currently,0.122,0.878,0.0,-0.2023,negative
Peluangkerjaya,2022-06-15 06:39:47+00:00,8,Twitter Web App,emboli check the sign button national university malaysia committee of not students pushkin occupational advertising hiring job jobstreet,in,embolus check sign button national university malaysia committee student pushkin occupational advertising hiring job jobstreet,0.0,1.0,0.0,0.0,neutral
BhgPemakananKKM,2022-06-15 05:30:06+00:00,1,Twitter Web App,dr dense oh a lecturer from the national university of malaysia atoclockan extract will be providedstay tuned emboli face to face anaktumbesarananaknakate nutritionistkkm,in,dr dense oh lecturer national university malaysia atoclockan extract providedstay tuned embolus face face anaktumbesarananaknakate nutritionistkkm,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-06-15 04:24:34+00:00,3,Twitter for iPhone,the national university of malaysiaintercontinental staff sports championship takes place onjune good luck to all participants fromcompeting groups todaysukanstafukm ukmsport sukanstafukm,in,national university malaysiaintercontinental staff sport championship take place onjune good luck participant fromcompeting group todaysukanstafukm ukmsport sukanstafukm,0.0,0.672,0.328,0.8316,positive
